id,time,country,studies,socpro,age,gender,official_vote,opinion_on_system,rule_1,rule_2,rule_3,rule_4
208,2022-04-09,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,,approval,irv_1,scores_4_pos,majority_judgement_7
209,2022-04-09,FR,superieur,prive,40-49,h,Emmanuel Macron,-2.0,scores_3_neg,borda,scores_3_pos,majority_judgement_5
210,2022-04-09,FR,superieur,etudiant,18-29,h,Emmanuel Macron,1.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_5
211,2022-04-09,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_neg,majority_judgement_5
212,2022-04-09,FR,superieur,public,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_3_neg,majority_judgement_5
213,2022-04-09,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-1.0,approval,borda,scores_3_neg,majority_judgement_7
214,2022-04-09,FR,superieur,public,30-39,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_7
215,2022-04-09,FR,nspp,nspp,30-39,h,Jean-Luc Mélenchon,-1.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_7
216,2022-04-09,FR,superieur,etudiant,18-29,nspp,Jean-Luc Mélenchon,-2.0,scores_3_neg,borda,scores_3_pos,majority_judgement_5
217,2022-04-09,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
218,2022-04-09,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,borda,scores_4_pos,majority_judgement_5
219,2022-04-09,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-1.0,scores_3_neg,borda,scores_3_pos,majority_judgement_7
220,2022-04-09,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,0.0,approval,irv_2,scores_4_pos,majority_judgement_5
221,2022-04-09,FR,superieur,chomage,30-39,h,blanc,-2.0,scores_4_neg,borda,scores_4_pos,majority_judgement_5
222,2022-04-09,FR,superieur,public,30-39,h,Emmanuel Macron,-1.0,approval,borda,scores_3_neg,majority_judgement_5
223,2022-04-09,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_7
224,2022-04-09,FR,superieur,chomage,18-29,f,Jean-Luc Mélenchon,-2.0,scores_3_neg,borda,scores_3_pos,majority_judgement_7
225,2022-04-09,FR,superieur,prive,18-29,h,Philippe Poutou,-2.0,approval,borda,scores_4_pos,majority_judgement_5
226,2022-04-09,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-1.0,approval,borda,scores_4_pos,majority_judgement_5
227,2022-04-09,FR,superieur,prive,40-49,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_5
228,2022-04-09,BE,superieur,public,40-49,h,blanc,-2.0,approval,borda,scores_4_pos,majority_judgement_5
229,2022-04-09,FR,superieur,public,50-59,f,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_3_neg,majority_judgement_7
230,2022-04-09,FR,superieur,prive,30-39,h,Philippe Poutou,-2.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_7
231,2022-04-09,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_neg,majority_judgement_7
232,2022-04-09,FR,superieur,chomage,18-29,h,Fabien Roussel,-2.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_7
233,2022-04-09,FR,superieur,public,18-29,h,abstention,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
234,2022-04-09,BE,superieur,liberal,30-39,h,Jean-Luc Mélenchon,-1.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
235,2022-04-09,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_3_neg,majority_judgement_5
236,2022-04-09,FR,superieur,prive,40-49,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_neg,majority_judgement_7
237,2022-04-09,FR,secondaire,prive,40-49,f,Jean-Luc Mélenchon,-2.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_7
238,2022-04-09,FR,superieur,prive,30-39,h,Emmanuel Macron,-1.0,approval,irv_1,scores_4_neg,majority_judgement_5
239,2022-04-09,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
240,2022-04-09,FR,superieur,public,30-39,h,Emmanuel Macron,1.0,approval,irv_1,scores_4_neg,majority_judgement_7
241,2022-04-09,FR,superieur,prive,18-29,nspp,nspp,-2.0,approval,irv_2,scores_4_pos,majority_judgement_7
242,2022-04-09,FR,superieur,prive,30-39,f,,-1.0,approval,borda,scores_4_neg,majority_judgement_7
243,2022-04-09,FR,superieur,prive,40-49,h,Emmanuel Macron,-1.0,approval,irv_2,scores_3_neg,majority_judgement_7
244,2022-04-09,BE,superieur,public,30-39,h,ni,-2.0,approval,irv_1,scores_4_pos,majority_judgement_5
245,2022-04-09,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_neg,majority_judgement_5
246,2022-04-09,FR,superieur,prive,30-39,h,Yannick Jadot,-1.0,approval,borda,scores_4_neg,majority_judgement_5
247,2022-04-09,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-1.0,approval,borda,scores_4_neg,majority_judgement_5
248,2022-04-09,FR,secondaire,prive,18-29,h,Jean-Luc Mélenchon,-1.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_7
249,2022-04-09,FR,superieur,prive,40-49,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,borda,scores_4_pos,majority_judgement_5
250,2022-04-09,FR,superieur,liberal,50-59,h,Yannick Jadot,-2.0,approval,borda,scores_4_pos,majority_judgement_7
251,2022-04-09,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_3_neg,majority_judgement_7
252,2022-04-09,FR,superieur,public,50-59,h,incertitude,-1.0,approval,borda,scores_4_neg,majority_judgement_7
253,2022-04-09,FR,superieur,public,50-59,h,Jean-Luc Mélenchon,,approval,irv_1,scores_4_pos,majority_judgement_7
254,2022-04-09,FR,superieur,chomage,18-29,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_neg,majority_judgement_5
255,2022-04-09,FR,superieur,public,40-49,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
256,2022-04-09,FR,superieur,nspp,30-39,f,Jean-Luc Mélenchon,-2.0,scores_4_neg,borda,scores_4_pos,majority_judgement_5
257,2022-04-09,FR,,chomage,18-29,h,Jean-Luc Mélenchon,,scores_3_neg,borda,scores_3_pos,majority_judgement_5
258,2022-04-09,FR,secondaire,prive,30-39,nspp,Jean-Luc Mélenchon,-2.0,approval,borda,scores_3_neg,majority_judgement_7
259,2022-04-09,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-1.0,approval,borda,scores_3_neg,majority_judgement_7
260,2022-04-09,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,1.0,approval,borda,scores_3_neg,majority_judgement_7
261,2022-04-09,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_neg,majority_judgement_5
262,2022-04-09,FR,secondaire,prive,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_3_neg,majority_judgement_5
263,2022-04-09,FR,superieur,etudiant,18-29,h,blanc,1.0,approval,borda,scores_4_pos,majority_judgement_7
264,2022-04-09,FR,superieur,autre,18-29,h,Philippe Poutou,-2.0,approval,irv_2,scores_4_neg,majority_judgement_5
265,2022-04-09,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,,approval,irv_2,scores_4_pos,majority_judgement_5
266,2022-04-09,FR,superieur,etudiant,18-29,h,Jean Lassalle,-2.0,approval,borda,scores_4_neg,majority_judgement_5
267,2022-04-09,FR,superieur,public,30-39,h,incertitude,-2.0,approval,irv_2,scores_4_neg,majority_judgement_7
268,2022-04-09,FR,superieur,liberal,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_neg,majority_judgement_7
269,2022-04-09,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_5
270,2022-04-09,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,,scores_3_neg,borda,scores_3_pos,majority_judgement_7
271,2022-04-09,FR,superieur,etudiant,18-29,nspp,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_pos,majority_judgement_7
272,2022-04-09,FR,superieur,public,30-39,h,Valérie Pecresse,-2.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_5
273,2022-04-09,FR,secondaire,chomage,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_pos,majority_judgement_5
274,2022-04-09,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,0.0,approval,irv_1,scores_4_pos,majority_judgement_5
275,2022-04-09,NC,superieur,public,30-39,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_5
276,2022-04-09,FR,superieur,prive,18-29,h,ni,-2.0,approval,irv_2,scores_3_neg,majority_judgement_7
277,2022-04-09,FR,superieur,public,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_neg,majority_judgement_7
278,2022-04-09,FR,secondaire,etudiant,18-29,h,Fabien Roussel,-2.0,approval,irv_2,scores_4_neg,majority_judgement_5
279,2022-04-09,FR,superieur,autre,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_pos,majority_judgement_5
280,2022-04-09,FR,superieur,prive,50-59,h,incertitude,-1.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_7
281,2022-04-09,FR,secondaire,etudiant,18-29,h,Jean-Luc Mélenchon,-1.0,scores_4_neg,borda,scores_4_pos,majority_judgement_7
282,2022-04-09,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_neg,majority_judgement_5
283,2022-04-09,FR,superieur,etudiant,18-29,h,abstention,-2.0,approval,irv_2,scores_3_neg,majority_judgement_5
284,2022-04-09,FR,superieur,retraite,+70,f,Emmanuel Macron,,scores_4_neg,irv_2,scores_4_pos,majority_judgement_5
285,2022-04-09,FR,superieur,public,30-39,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_neg,majority_judgement_7
286,2022-04-09,FR,superieur,public,18-29,f,Philippe Poutou,-2.0,approval,borda,scores_4_pos,majority_judgement_5
287,2022-04-09,FR,superieur,prive,50-59,h,Jean-Luc Mélenchon,,scores_4_neg,irv_2,scores_4_pos,majority_judgement_5
288,2022-04-09,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_pos,majority_judgement_5
289,2022-04-09,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,borda,scores_4_pos,majority_judgement_7
290,2022-04-09,FR,superieur,prive,30-39,h,Emmanuel Macron,-2.0,approval,borda,scores_4_neg,majority_judgement_5
291,2022-04-09,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,borda,scores_4_pos,majority_judgement_7
292,2022-04-09,FR,superieur,public,18-29,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_5
293,2022-04-09,FR,superieur,prive,40-49,h,Emmanuel Macron,0.0,scores_4_neg,borda,scores_4_pos,majority_judgement_5
294,2022-04-09,FR,superieur,public,60-69,h,Yannick Jadot,1.0,approval,irv_2,scores_4_pos,majority_judgement_7
295,2022-04-09,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_7
296,2022-04-09,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-1.0,approval,irv_2,scores_3_neg,majority_judgement_5
297,2022-04-09,FR,superieur,prive,40-49,h,Emmanuel Macron,1.0,approval,irv_1,scores_3_neg,majority_judgement_5
298,2022-04-09,FR,superieur,prive,18-29,h,Fabien Roussel,-1.0,scores_3_neg,borda,scores_3_pos,majority_judgement_5
299,2022-04-09,FR,superieur,public,40-49,f,Philippe Poutou,-1.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_5
300,2022-04-09,FR,superieur,chomage,30-39,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_7
301,2022-04-09,FR,superieur,etudiant,18-29,h,nspp,-1.0,approval,borda,scores_4_neg,majority_judgement_7
302,2022-04-09,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-1.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
303,2022-04-09,FR,superieur,prive,40-49,h,Jean-Luc Mélenchon,1.0,approval,irv_2,scores_4_neg,majority_judgement_7
304,2022-04-09,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,-2.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_5
305,2022-04-09,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,1.0,approval,borda,scores_4_neg,majority_judgement_7
306,2022-04-09,FR,nspp,liberal,30-39,h,Emmanuel Macron,-1.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_5
307,2022-04-09,FR,superieur,public,30-39,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,borda,scores_3_pos,majority_judgement_7
308,2022-04-09,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,2.0,approval,irv_1,scores_4_neg,majority_judgement_7
309,2022-04-09,FR,superieur,chomage,18-29,h,Jean-Luc Mélenchon,-1.0,approval,irv_2,scores_4_pos,majority_judgement_7
310,2022-04-09,BE,superieur,liberal,40-49,h,Eric Zemmour,0.0,approval,irv_2,scores_4_neg,majority_judgement_5
311,2022-04-09,FR,superieur,liberal,50-59,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_pos,majority_judgement_5
312,2022-04-09,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,borda,scores_4_pos,majority_judgement_7
313,2022-04-09,FR,superieur,prive,18-29,h,Emmanuel Macron,,approval,irv_2,scores_3_neg,majority_judgement_5
314,2022-04-09,FR,secondaire,prive,18-29,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_7
315,2022-04-09,FR,superieur,etudiant,18-29,h,Fabien Roussel,-1.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_5
316,2022-04-09,FR,superieur,etudiant,18-29,h,Philippe Poutou,-2.0,scores_4_neg,borda,scores_4_pos,majority_judgement_5
317,2022-04-09,CH,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,1.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
318,2022-04-09,FR,superieur,liberal,30-39,h,Emmanuel Macron,-2.0,approval,irv_2,scores_3_neg,majority_judgement_5
319,2022-04-09,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_neg,majority_judgement_7
320,2022-04-09,FR,superieur,public,30-39,h,Emmanuel Macron,0.0,approval,borda,scores_3_neg,majority_judgement_5
321,2022-04-09,FR,superieur,public,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_3_neg,majority_judgement_7
322,2022-04-09,FR,superieur,public,30-39,f,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_3_neg,majority_judgement_5
323,2022-04-09,FR,superieur,prive,30-39,h,Fabien Roussel,-2.0,scores_3_neg,borda,scores_3_pos,majority_judgement_5
324,2022-04-09,FR,superieur,liberal,30-39,f,Jean-Luc Mélenchon,-2.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_7
325,2022-04-09,FR,superieur,public,30-39,h,Jean-Luc Mélenchon,2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
326,2022-04-09,FR,superieur,public,18-29,h,ni,-2.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_5
327,2022-04-09,FR,superieur,public,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_pos,majority_judgement_7
328,2022-04-09,FR,superieur,public,50-59,f,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_neg,majority_judgement_5
329,2022-04-09,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
330,2022-04-09,FR,superieur,liberal,30-39,f,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_neg,majority_judgement_5
331,2022-04-09,FR,superieur,autre,30-39,f,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_pos,majority_judgement_5
332,2022-04-09,FR,superieur,public,30-39,f,Jean-Luc Mélenchon,0.0,approval,borda,scores_3_neg,majority_judgement_7
333,2022-04-09,FR,superieur,public,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_3_neg,majority_judgement_5
334,2022-04-09,DE,superieur,public,30-39,h,abstention,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
335,2022-04-09,FR,superieur,prive,30-39,nspp,Jean-Luc Mélenchon,-2.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_7
336,2022-04-09,ES,superieur,prive,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_pos,majority_judgement_7
337,2022-04-09,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_3_neg,majority_judgement_5
338,2022-04-09,FR,superieur,prive,40-49,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_neg,majority_judgement_5
339,2022-04-09,FR,superieur,prive,18-29,f,Jean-Luc Mélenchon,-1.0,approval,irv_1,scores_4_pos,majority_judgement_5
340,2022-04-09,FR,superieur,liberal,40-49,f,Emmanuel Macron,1.0,approval,irv_1,scores_4_pos,majority_judgement_7
341,2022-04-09,FR,superieur,liberal,18-29,h,Jean-Luc Mélenchon,-1.0,approval,irv_2,scores_3_neg,majority_judgement_5
342,2022-04-09,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_pos,majority_judgement_5
343,2022-04-09,FR,superieur,prive,30-39,h,,-1.0,approval,borda,scores_3_neg,majority_judgement_5
344,2022-04-09,FR,superieur,prive,40-49,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,borda,scores_4_pos,majority_judgement_5
345,2022-04-09,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_neg,majority_judgement_7
346,2022-04-09,FR,superieur,public,30-39,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_7
347,2022-04-09,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_pos,majority_judgement_5
348,2022-04-09,FR,superieur,chomage,30-39,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_7
349,2022-04-09,FR,superieur,public,30-39,h,Emmanuel Macron,-2.0,approval,irv_2,scores_4_neg,majority_judgement_5
350,2022-04-09,FR,superieur,public,30-39,f,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_pos,majority_judgement_7
351,2022-04-09,FR,superieur,public,40-49,f,incertitude,-1.0,approval,borda,scores_4_neg,majority_judgement_5
352,2022-04-09,FR,superieur,public,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_neg,majority_judgement_7
353,2022-04-09,CH,superieur,prive,18-29,h,ni,-2.0,approval,irv_1,scores_4_pos,majority_judgement_7
354,2022-04-09,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-1.0,approval,irv_2,scores_3_neg,majority_judgement_5
355,2022-04-09,FR,superieur,prive,30-39,h,Emmanuel Macron,-2.0,approval,borda,scores_4_pos,majority_judgement_7
356,2022-04-09,FR,superieur,chomage,40-49,h,Jean-Luc Mélenchon,-1.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
357,2022-04-09,ES,superieur,public,40-49,h,Philippe Poutou,-2.0,approval,borda,scores_3_neg,majority_judgement_5
358,2022-04-09,FR,superieur,prive,40-49,h,Emmanuel Macron,-1.0,approval,borda,scores_3_neg,majority_judgement_5
359,2022-04-09,FR,secondaire,prive,30-39,f,Jean-Luc Mélenchon,-2.0,scores_4_neg,borda,scores_4_pos,majority_judgement_7
360,2022-04-09,FR,superieur,public,30-39,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,borda,scores_4_pos,majority_judgement_7
361,2022-04-09,FR,superieur,prive,30-39,h,abstention,-2.0,approval,irv_1,scores_3_neg,majority_judgement_5
362,2022-04-09,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-1.0,scores_4_neg,borda,scores_4_pos,majority_judgement_7
363,2022-04-09,FR,superieur,liberal,30-39,f,Jean-Luc Mélenchon,-2.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_5
364,2022-04-09,FR,superieur,prive,40-49,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_neg,majority_judgement_7
365,2022-04-09,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_3_neg,majority_judgement_5
366,2022-04-09,FR,superieur,etudiant,18-29,nspp,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_neg,majority_judgement_7
367,2022-04-09,FR,superieur,public,30-39,h,Emmanuel Macron,0.0,approval,borda,scores_4_neg,majority_judgement_7
368,2022-04-10,FR,superieur,liberal,40-49,f,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_pos,majority_judgement_7
369,2022-04-10,FR,superieur,prive,18-29,f,nspp,-2.0,approval,irv_1,scores_4_neg,majority_judgement_7
370,2022-04-10,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-1.0,scores_3_neg,borda,scores_3_pos,majority_judgement_7
371,2022-04-10,FR,superieur,prive,30-39,h,ni,-2.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_7
372,2022-04-10,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_pos,majority_judgement_7
373,2022-04-10,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_pos,majority_judgement_5
374,2022-04-10,FR,superieur,public,40-49,h,Valérie Pecresse,2.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_5
375,2022-04-10,FR,superieur,public,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_pos,majority_judgement_5
376,2022-04-10,FR,superieur,prive,40-49,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_3_neg,majority_judgement_5
377,2022-04-10,FR,superieur,nspp,50-59,f,Yannick Jadot,-2.0,approval,borda,scores_4_neg,majority_judgement_5
378,2022-04-10,FR,superieur,public,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_pos,majority_judgement_7
379,2022-04-10,FR,superieur,etudiant,18-29,f,Yannick Jadot,-1.0,approval,borda,scores_3_neg,majority_judgement_5
380,2022-04-10,FR,superieur,prive,40-49,h,Emmanuel Macron,1.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_7
381,2022-04-10,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_neg,majority_judgement_5
382,2022-04-10,FR,superieur,prive,30-39,h,Eric Zemmour,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
383,2022-04-10,FR,superieur,public,30-39,f,Yannick Jadot,-1.0,scores_3_neg,borda,scores_3_pos,majority_judgement_5
384,2022-04-10,FR,secondaire,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_7
385,2022-04-10,FR,superieur,public,18-29,h,Yannick Jadot,-2.0,scores_3_neg,borda,scores_3_pos,majority_judgement_5
386,2022-04-10,BE,secondaire,etudiant,18-29,h,Jean-Luc Mélenchon,-1.0,approval,irv_2,scores_4_pos,majority_judgement_7
387,2022-04-10,FR,superieur,prive,18-29,f,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_neg,majority_judgement_5
388,2022-04-10,FR,superieur,prive,40-49,h,Yannick Jadot,-1.0,approval,borda,scores_4_neg,majority_judgement_5
389,2022-04-10,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,borda,scores_3_pos,majority_judgement_7
390,2022-04-10,FR,superieur,public,30-39,h,Emmanuel Macron,1.0,approval,borda,scores_3_neg,majority_judgement_5
391,2022-04-10,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-1.0,approval,irv_2,scores_3_neg,majority_judgement_7
